Regret Lower Bound and Optimal Algorithm in Finite Stochastic Partial Monitoring,
On the Accuracy of Self-Normalized Log-Linear Models,
Subset Selection by Pareto Optimization,
End-to-end Learning of LDA by Mirror-Descent Back Propagation over a Deep Architecture,
Communication Complexity of Distributed Convex Learning and Optimization,
Inverse Reinforcement Learning with Locally Consistent Reward Functions,
Probabilistic Curve Learning: Coulomb Repulsion and the Electrostatic Gaussian Process,
Efficient Non-greedy Optimization of Decision Trees,
Segregated Graphs and Marginals of Chain Graph Models,
When are Kalman-Filter Restless Bandits Indexable?,
Principal Differences Analysis: Interpretable Characterization of Differences between Distributions,
Teaching Machines to Read and Comprehend,
Attractor Network Dynamics Enable Preplay and Rapid Path Planning in Maze–like Environments,
Regularization Path of Cross-Validation Error Lower Bounds,
Infinite Factorial Dynamical Model,
Less is More: Nystr?m Computational Regularization,
MCMC for Variationally Sparse Gaussian Processes,
Halting in Random Walk Kernels,
Learning with Incremental Iterative Regularization,
Max-Margin Majority Voting for Learning from Crowds,
Sum-of-Squares Lower Bounds for Sparse PCA,
A Tractable Approximation to Optimal Point Process Filtering: Application to Neural Encoding,
Beyond Convexity: Stochastic Quasi-Convex Optimization,
Adaptive Stochastic Optimization: From Sets to Paths,
Distributionally Robust Logistic Regression,
Regularized EM Algorithms: A Unified Framework and Statistical Guarantees,
Learning with Group Invariant Features: A Kernel Perspective.,
Optimal Linear Estimation under Unknown Nonlinear Transform,
Lifelong Learning with Non-i.i.d. Tasks,
Asynchronous stochastic convex optimization: the noise is in the noise and SGD don't care,
Risk-Sensitive and Robust Decision-Making: a CVaR Optimization Approach,
BACKSHIFT: Learning causal cyclic graphs from unknown shift interventions,
Equilibrated adaptive learning rates for non-convex optimization,
Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation,
Deep Generative Image Models using a ?Laplacian Pyramid of Adversarial Networks,
Fast Rates for Exp-concave Empirical Risk Minimization,
Policy Gradient for Coherent Risk Measures,
Mixing Time Estimation in Reversible Markov Chains from a Single Sample Path,
Combinatorial Cascading Bandits,
Linear Response Methods for Accurate Covariance Estimates from Mean Field Variational Bayes,
Probabilistic Variational Bounds for Graphical Models,
Fast Bidirectional Probability Estimation in Markov Models,
Scalable Inference for Gaussian Process Models with Black-Box Likelihoods,
Cross-Domain Matching for Bag-of-Words Data via Kernel Embeddings of Latent Distributions,
Randomized Block Krylov Methods for Stronger and Faster Approximate Singular Value Decomposition,
Fast Second Order Stochastic Backpropagation for Variational Inference,
SubmodBoxes: Near-Optimal Search for a Set of Diverse Object Proposals,
Private Graphon Estimation for Sparse Graphs,
Online Learning with Gaussian Payoffs and Side Observations,
Scalable Semi-Supervised Aggregation of Classifiers,
Bandits with Unobserved Confounders: A Causal Approach,
Discriminative Robust Transformation Learning,
Evaluating the statistical significance of biclusters,
Lifted Symmetry Detection and Breaking for MAP Inference,
Improved Iteration Complexity Bounds of Cyclic Block Coordinate Descent for Convex Problems,
Efficient Thompson Sampling for Online ?Matrix-Factorization Recommendation,
Minimum Weight Perfect Matching via Blossom Belief Propagation,
Multi-Layer Feature Reduction for Tree Structured Group Lasso via Hierarchical Projection,
Online Learning with Adversarial Delays,
Matrix Completion from Fewer Entries: Spectral Detectability and Rank Estimation,
Deep Visual Analogy-Making,
Finite-Time Analysis of Projected Langevin Monte Carlo,
Learning to Linearize Under Uncertainty,
Practical and Optimal LSH for Angular Distance,
Newton-Stein Method: A Second Order Method for GLMs via Stein's Lemma,
Variational Consensus Monte Carlo,
Scalable Adaptation of State Complexity for Nonparametric Hidden Markov Models,
Efficient Output Kernel Learning for Multiple Tasks,
Unified View of Matrix Completion under General Structural Constraints,
Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks,
Frank-Wolfe Bayesian Quadrature: Probabilistic Integration with Theoretical Guarantees,
The Population Posterior and Bayesian Modeling on Streams,
Optimal Rates for Random Fourier Features,
Learning both Weights and Connections for Efficient Neural Network,
Alternating Minimization for Regression Problems with Vector-valued Outputs,
Backpropagation for Energy-Efficient Neuromorphic Computing,
Efficient Exact Gradient Update for training Deep Networks with Very Large Sparse Targets,
Weakly-supervised Disentangling with Recurrent Transformations for 3D View Synthesis,
Convergence Rates of Active Learning for Maximum Likelihood Estimation,
Non-convex Statistical Optimization for Sparse Tensor Graphical Model,
Human Memory Search as Initial-Visit Emitting Random Walk,
Fast Distributed k-Center Clustering with Outliers on Massive Data,
Fast Classification Rates for High-dimensional Gaussian Generative Models,
The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions,
On Top-k Selection in Multi-Armed Bandits and Hidden Bipartite Graphs,
SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk,
"Weighted Theta Functions and Embeddings with Applications to Max-Cut, Clustering and Summarization",
Predtron: A Family of Online Algorithms for General Prediction Problems,
Differentially private subspace clustering,
Fast and Guaranteed Tensor Decomposition via Sketching,
Enforcing balance allows local supervised learning in spiking recurrent networks,
Unsupervised Learning by Program Synthesis,
Linear Multi-Resource Allocation with Semi-Bandit Feedback,
Gradient-free Hamiltonian Monte Carlo with Efficient Kernel Exponential Families,
Bounding the Cost of Search-Based Lifted Inference,
Convolutional Neural Networks with Intra-Layer Recurrent Connections for Scene Labeling,
Parallel Recursive Best-First AND/OR Search for Exact MAP Inference in Graphical Models,
Semi-supervised Convolutional Neural Networks for Text Categorization via Region Embedding,
Matrix Manifold Optimization for Gaussian Mixtures,
Shepard Convolutional Neural Networks,
Large-scale probabilistic predictors with and without guarantees of validity,
Hessian-free Optimization for Learning Deep Multidimensional Recurrent Neural Networks,
Maximum Likelihood Learning With Arbitrary Treewidth via Fast-Mixing Parameter Sets,
Quartz: Randomized Dual Coordinate Ascent with Arbitrary Sampling,
Bidirectional Recurrent Neural Networks as Generative Models,
A Generalization of Submodular Cover via the Diminishing Return Property on the Integer Lattice,
Precision-Recall-Gain Curves: PR Analysis Done Right,
Statistical Model Criticism using Kernel Two Sample Tests,
Empirical Localization of Homogeneous Divergences on Discrete Sample Spaces,
GAP Safe screening rules for sparse multi-task and multi-class models,
Convolutional LSTM Network: A Machine Learning Approach for Precipitation Nowcasting,
Convolutional spike-triggered covariance analysis for neural subunit models,
Online Learning for Adversaries with Memory: Price of Past Mistakes,
Fast Randomized Kernel Ridge Regression with Statistical Guarantees,
Sparse PCA via Bipartite Matchings,
Fast Prediction for Large-Scale Kernel Machines,
Variational Gaussian Process State-Space Models,
Learning a Concept Hierarchy from Multi-labeled Documents,
Quantized Estimation of Gaussian Sequence Models in Euclidean Balls,
Unsupervised learning of an efficient short-term memory network,
Spectral k-Support Norm Regularization,
Learning on graphs using Orthonormal Representation is Statistically Consistent,
Fast Kernel Learning for Multidimensional Pattern Extrapolation,
Biclustering Using Message Passing,
Subspace Clustering with Irrelevant Features via Robust Dantzig Selector,
A Framework for Individualizing Predictions of Disease Trajectories by Exploiting Multi-Resolution Structure,
Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems,
Sparse Local Embeddings for Extreme Multi-label Classification,
Robust Regression via Hard Thresholding,
On the Optimality of Classifier Chain for Multi-label Classification,
Active Learning from Weak and Strong Labelers,
Monotone k-Submodular Function Maximization with Size Constraints,
Deep learning with Elastic Averaging SGD,
Recovering Communities in the General Stochastic Block Model Without Knowing the Parameters,
Black-box optimization of noisy functions with unknown smoothness,
Robust Feature-Sample Linear Discriminant Analysis for Brain Disorders Diagnosis,
A Wild Bootstrap for Degenerate Kernel Tests,
Stochastic variational inference for hidden Markov models,
"Signal Aggregate Constraints in Additive Factorial HMMs, with Application to Energy Disaggregation",
Semi-supervised Learning with Deep Generative Models,
Pre-training of Recurrent Neural Networks via Linear Autoencoders,
Low-Rank Time-Frequency Synthesis,
Parallel Feature Selection Inspired by Group Testing,
Deep Networks with Internal Selective Attention through Feedback Connections,
LSDA: Large Scale Detection through Adaptation,
Partition-wise Linear Models,
Character-level Convolutional Networks for Text Classification,
Training Restricted Boltzmann Machine via the ?Thouless-Anderson-Palmer free energy,
Learning Large-Scale Poisson DAG Models based on OverDispersion Scoring,
Tractable Bayesian Network Structure Learning with Bounded Vertex Cover Number,
M-Best-Diverse Labelings for Submodular Energies and Beyond,
Online Rank Elicitation for Plackett-Luce: A Dueling Bandits Approach,
Online F-Measure Optimization,
Closed-form Estimators for High-dimensional Generalized Linear Models,
Attention-Based Models for Speech Recognition,
Automatic Variational Inference in Stan,
A Nonconvex Optimization Framework for Low Rank Matrix Estimation,
Factoring Variations in Natural Images with Deep Gaussian Mixture Models,
Algorithms for CVaR Optimization in MDPs,
Clustered factor analysis of multineuronal spike data,
Fast Multivariate Spatio-temporal Analysis via Low Rank Tensor Learning,
Online Decision-Making in General Combinatorial Spaces,
Concavity of reweighted Kikuchi approximation,
Zero-shot recognition with unreliable attributes,
Beta-Negative Binomial Process and Exchangeable ?Random Partitions for Mixed-Membership Modeling,
Consistency of weighted majority votes,
Rates of Convergence for Nearest Neighbor Classification,
Feedback Detection for Live Predictors,
Discrete Graph Hashing,
Asynchronous Anytime Sequential Monte Carlo,
Compressive spectral embedding: sidestepping the SVD,
Learning Theory and Algorithms for Forecasting Non-stationary Time Series,
Barrier Frank-Wolfe for Marginal Inference,
Efficient Compressive Phase Retrieval with Constrained Sensing Vectors,
